codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
80101,80101,80101,80101,80101,INCIDENTE,-22.81,-4.325.055.555.555,RIO DE JANEIRO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,RJ,BRASIL,SBGL,10/05/2021,04:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80081,80081,80081,80081,80081,ACIDENTE,-2.090.689,-4.202.739,TOMBOS,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,MG,BRASIL,***,09/05/2021,20:00:00,SIM,ATIVA,A-069/CENIPA/2021,NÃO,NULL,0,1,NÃO
80077,80077,80077,80077,80077,ACIDENTE,-13.784.181,-50.290.497,MUNDO NOVO,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,GO,BRASIL,***,08/05/2021,11:30:00,SIM,ATIVA,A-067/CENIPA/2021,NÃO,NULL,0,1,NÃO
80078,80078,80078,80078,80078,INCIDENTE,-16.625.921,-49.348.614,GOIÂNIA,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,GO,BRASIL,**NI,08/05/2021,19:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80080,80080,80080,80080,80080,ACIDENTE,-1.998.388,-4.396.611,BELO HORIZONTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS | POUSO EM LOCAL NÃO PREVISTO,MG,BRASIL,SIVB,08/05/2021,12:30:00,SIM,ATIVA,A-068/CENIPA/2021,NÃO,NULL,0,1,NÃO
80076,80076,80076,80076,80076,ACIDENTE,-22.083.889,-55.683.333,PONTA PORÃ,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,MS,BRASIL,***,07/05/2021,15:10:00,SIM,ATIVA,A-066/CENIPA/2021,NÃO,NULL,0,1,NÃO
80079,80079,80079,80079,80079,ACIDENTE,-23.149.722,-46.574.722,ATIBAIA,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,***,07/05/2021,13:20:00,SIM,ATIVA,A-065/CENIPA/2021,NÃO,NULL,0,1,NÃO
80073,80073,80073,80073,80073,ACIDENTE,-1.098.472,-3.705.166,ARACAJU,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SE,BRASIL,***,06/05/2021,14:57:00,SIM,FINALIZADA,A-063/CENIPA/2021,SIM,2021-11-12,2,1,NÃO
80074,80074,80074,80074,80074,ACIDENTE,-7.636.333,-56.738.083,ITAITUBA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PA,BRASIL,***,06/05/2021,20:35:00,SIM,ATIVA,A-064/CENIPA/2021,NÃO,NULL,0,1,NÃO
80075,80075,80075,80075,80075,ACIDENTE,-2.406.682,-49.953.274,ARAPOTI,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA,PR,BRASIL,***,06/05/2021,13:55:00,SIM,ATIVA,A-062/CENIPA/2021,NÃO,NULL,0,1,NÃO
80070,80070,80070,80070,80070,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SBKP,05/05/2021,14:23:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80071,80071,80071,80071,80071,INCIDENTE,-22.979.967,-46.536.239,BRAGANÇA PAULISTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SBBP,04/05/2021,13:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80064,80064,80064,80064,80064,ACIDENTE,-23.506.667,-46.633.889,SÃO PAULO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,SBMT,03/05/2021,16:30:00,SIM,ATIVA,A-061/CENIPA/2021,NÃO,NULL,0,1,NÃO
80066,80066,80066,80066,80066,INCIDENTE,-2.297.527,-443.072,ANGRA DOS REIS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RJ,BRASIL,SDAG,03/05/2021,11:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80065,80065,80065,80065,80065,INCIDENTE GRAVE,-17.005.833,-56.459.444,BARÃO DE MELGAÇO,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO,MT,BRASIL,**NI,02/05/2021,18:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
80063,80063,80063,80063,80063,INCIDENTE GRAVE,-16.631.897,-49.221.010,GOIÂNIA,MANOBRA ABRUPTA,MANOBRA ABRUPTA,GO,BRASIL,SBGO,01/05/2021,22:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80067,80067,80067,80067,80067,INCIDENTE,-23.183.454,-46.942.747,JUNDIAÍ,COLISÃO COM AVE,COLISÃO COM AVE,SP,BRASIL,SBJD,01/05/2021,12:57:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80069,80069,80069,80069,80069,INCIDENTE,-3.041.111.111.111,-6.005.055.555.555,MANAUS,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM,AM,BRASIL,SBEG,01/05/2021,15:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80062,80062,80062,80062,80062,ACIDENTE,-11.608.056,-55.860.000,IPIRANGA DO NORTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MT,BRASIL,***,30/04/2021,16:10:00,SIM,FINALIZADA,A-060/CENIPA/2021,NÃO,NULL,0,1,NÃO
80061,80061,80061,80061,80061,INCIDENTE,-22.81,-4.325.055.555.555,RIO DE JANEIRO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,RJ,BRASIL,SBGL,29/04/2021,10:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80056,80056,80056,80056,80056,INCIDENTE GRAVE,-20.207.511,-50.280.376,FERNANDÓPOLIS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,***,28/04/2021,11:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80068,80068,80068,80068,80068,INCIDENTE,\t-26.878611\t,\t-48.650833\t,NAVEGANTES,OUTROS,OUTROS,SC,BRASIL,SBNF,26/04/2021,12:01:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80045,80045,80045,80045,80045,INCIDENTE,-2.286.000,-4.711.000,CAMPINAS,F.O.D.,OUTROS | F.O.D.,SP,BRASIL,SDAM,25/04/2021,18:24:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80051,80051,80051,80051,80051,INCIDENTE,-20.469.444,-54.670.278,CAMPO GRANDE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,MS,BRASIL,SBCG,25/04/2021,22:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80088,80088,80088,80088,80088,INCIDENTE,-2.350.694.444,-4.663.416.667,SÃO PAULO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,SBMT,25/04/2021,20:18:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80048,80048,80048,80048,80048,INCIDENTE,-2.286.000,-4.711.000,CAMPINAS,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA,SP,BRASIL,SDAM,24/04/2021,14:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80050,80050,80050,80050,80050,ACIDENTE,-22.626.944,-48.471.111,SÃO MANUEL,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,***,24/04/2021,11:30:00,SIM,ATIVA,A-059/CENIPA/2021,NÃO,NULL,0,1,NÃO
80052,80052,80052,80052,80052,INCIDENTE,-15.177.222,-54.249.167,PRIMAVERA DO LESTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,MT,BRASIL,**NI,24/04/2021,09:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80046,80046,80046,80046,80046,ACIDENTE,-16.362.500,-48.928.056,ANÁPOLIS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,GO,BRASIL,SWNS,23/04/2021,12:30:00,SIM,ATIVA,A-058/CENIPA/2021,NÃO,NULL,0,1,NÃO
80049,80049,80049,80049,80049,INCIDENTE,-2.247.861,-4.447.888,RESENDE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,RJ,BRASIL,SDRS,23/04/2021,13:34:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80040,80040,80040,80040,80040,INCIDENTE,-138.000,-4.847.639,BELÉM,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PA,BRASIL,SBBE,20/04/2021,17:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80042,80042,80042,80042,80042,ACIDENTE,-1.985.194,-4.395.055,BELO HORIZONTE,OUTROS,OUTROS,MG,BRASIL,SBBH,20/04/2021,16:52:00,SIM,ATIVA,A-057/CENIPA/2021,NÃO,NULL,0,1,NÃO
80044,80044,80044,80044,80044,INCIDENTE,-15.876.944,-47.916.389,BRASÍLIA,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,DF,BRASIL,SBBR,20/04/2021,10:56:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80038,80038,80038,80038,80038,INCIDENTE,-230.069.444.444,-471.344.444.444,CAMPINAS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SBKP,16/04/2021,14:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80039,80039,80039,80039,80039,INCIDENTE,-230.069.444.444,-471.344.444.444,CAMPINAS,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SP,BRASIL,SBKP,16/04/2021,12:07:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80043,80043,80043,80043,80043,INCIDENTE,-15.650.000,-56.117.500,VÁRZEA GRANDE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,MT,BRASIL,SBCY,16/04/2021,21:33:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80055,80055,80055,80055,80055,INCIDENTE,\t-29.719831\t,\t-51.488717\t,MONTENEGRO,REBOQUE DE PLANADOR,REBOQUE DE PLANADOR,RS,BRASIL,SSNG,16/04/2021,13:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80034,80034,80034,80034,80034,INCIDENTE GRAVE,-22.177.500,-55.608.889,PONTA PORÃ,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,MS,BRASIL,***,15/04/2021,14:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80035,80035,80035,80035,80035,INCIDENTE,-5.001.944,-65.976.944,CARAUARI,CORTANTE DE VENTO / TEMPESTADE,CORTANTE DE VENTO / TEMPESTADE,AM,BRASIL,***,15/04/2021,15:05:00,SIM,ATIVA,I-055/CENIPA/2021,NÃO,NULL,0,1,NÃO
80037,80037,80037,80037,80037,ACIDENTE,-2.182.944.444,-5.217.722.222,PRESIDENTE EPITÁCIO,INCURSÃO EM PISTA,INCURSÃO EM PISTA,SP,BRASIL,***,15/04/2021,18:00:00,SIM,ATIVA,A-056/CENIPA/2021,NÃO,NULL,0,1,NÃO
80021,80021,80021,80021,80021,INCIDENTE,-1.670.611,-43.821.944,MONTES CLAROS,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,MG,BRASIL,***,14/04/2021,17:35:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80095,80095,80095,80095,80095,INCIDENTE,-812.638.889,-3.492.277.778,RECIFE,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,PE,BRASIL,SBRF,14/04/2021,22:07:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80020,80020,80020,80020,80020,INCIDENTE,-2.275.944,-4.068.583,VITÓRIA,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,ES,BRASIL,***,13/04/2021,16:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80022,80022,80022,80022,80022,INCIDENTE,-21.513.056,-43.173.056,GOIANÁ,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,MG,BRASIL,SBZM,13/04/2021,16:06:00,SIM,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO
80030,80030,80030,80030,80030,INCIDENTE,-1.290.861,-3.832.250,SALVADOR,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BA,BRASIL,SBSV,13/04/2021,10:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80032,80032,80032,80032,80032,INCIDENTE GRAVE,-9.446.389,-70.482.778,SANTA ROSA DO PURUS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AC,BRASIL,SSRA,13/04/2021,17:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
80019,80019,80019,80019,80019,ACIDENTE,-13.420.833,-55.850.278,NOVA MUTUM,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MT,BRASIL,***,12/04/2021,11:00:00,SIM,ATIVA,A-054/CENIPA/2021,NÃO,NULL,0,1,SIM
80029,80029,80029,80029,80029,INCIDENTE,-22.81,-4.325.055.555.555,RIO DE JANEIRO,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,RJ,BRASIL,SBGL,12/04/2021,20:24:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80031,80031,80031,80031,80031,INCIDENTE GRAVE,-21,-45,TRÊS PONTAS,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO,MG,BRASIL,***,11/04/2021,19:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80017,80017,80017,80017,80017,INCIDENTE GRAVE,-16.625.942,-49.348.613,GOIÂNIA,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,GO,BRASIL,**NI,09/04/2021,13:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80028,80028,80028,80028,80028,INCIDENTE,-138.472,-4.847.888,BRASÍLIA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,DF,BRASIL,SBBR,09/04/2021,18:32:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80015,80015,80015,80015,80015,INCIDENTE,-20.258.056,-40.286.389,VITÓRIA,COM HÉLICE,FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM HÉLICE,ES,BRASIL,SBVT,08/04/2021,11:03:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80018,80018,80018,80018,80018,INCIDENTE,-20.258.056,-40.286.389,VITÓRIA,COM CARGAS EXTERNAS,COM CARGAS EXTERNAS,ES,BRASIL,SBVT,08/04/2021,19:05:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80027,80027,80027,80027,80027,INCIDENTE,-2.999.472.222.222,-5.117.111.111.111,PORTO ALEGRE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,RS,BRASIL,SBPA,07/04/2021,19:47:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80014,80014,80014,80014,80014,INCIDENTE GRAVE,-17.836.169,-50.956.253,RIO VERDE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,GO,BRASIL,SWLC,06/04/2021,17:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80026,80026,80026,80026,80026,INCIDENTE,-304.111.111.111,-600.505.555.555,MANAUS,OUTROS,OUTROS,AM,BRASIL,SBEG,04/04/2021,08:31:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80011,80011,80011,80011,80011,ACIDENTE,-201.325,-4.870.138,PLANURA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MG,BRASIL,***,01/04/2021,12:45:00,NÃO,ATIVA,A-053/CENIPA/2021,NÃO,NULL,0,1,NÃO
80005,80005,80005,80005,80005,ACIDENTE,-14.671.944,-57.440.556,TANGARÁ DA SERRA,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,MT,BRASIL,SWTS,31/03/2021,14:00:00,SIM,ATIVA,A-052/CENIPA/2021,NÃO,NULL,0,1,NÃO
80007,80007,80007,80007,80007,INCIDENTE GRAVE,-394.055,-3.837.416,AQUIRAZ,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,CE,BRASIL,***,31/03/2021,20:25:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80024,80024,80024,80024,80024,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,SP,BRASIL,SBKP,31/03/2021,08:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80025,80025,80025,80025,80025,INCIDENTE,-1.384.722.222.222,-484.788.888.888,BELÉM,INDETERMINADO,INDETERMINADO,PA,BRASIL,SBBE,31/03/2021,17:58:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80033,80033,80033,80033,80033,INCIDENTE GRAVE,-11.131.111,-58.604.167,CASTANHEIRA,INCURSÃO EM PISTA,INCURSÃO EM PISTA,MT,BRASIL,***,31/03/2021,00:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80012,80012,80012,80012,80012,INCIDENTE,-2.329.583,-4.120.777,MACAÉ,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)","GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",RJ,BRASIL,**NI,29/03/2021,18:05:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80023,80023,80023,80023,80023,INCIDENTE,-2.999.388.888.888,-5.117.111.111.111,PORTO ALEGRE,INCURSÃO EM PISTA,INCURSÃO EM PISTA,RS,BRASIL,SBPA,29/03/2021,18:24:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80152,80152,80152,80152,80152,INCIDENTE,-2.362.611.111,-4.665.638.889,SÃO PAULO,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,SP,BRASIL,SBSP,29/03/2021,22:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80001,80001,80001,80001,80001,INCIDENTE,"-21,40916","-42,20083",RIO DE JANEIRO,OUTROS,OUTROS,RJ,BRASIL,***,27/03/2021,15:27:00,SIM,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO
80002,80002,80002,80002,80002,ACIDENTE,-16.012.222,-49.764.444,ITABERAÍ,OUTROS,OUTROS,GO,BRASIL,***,27/03/2021,19:50:00,SIM,FINALIZADA,A-051/CENIPA/2021,SIM,2022-09-21,0,1,NÃO
79997,79997,79997,79997,79997,ACIDENTE,-20.497487°,-48.195861°,MORRO AGUDO,OUTROS,OUTROS,SP,BRASIL,***,26/03/2021,09:30:00,SIM,FINALIZADA,A-050/CENIPA/2021,SIM,2022-08-05,1,1,NÃO
80004,80004,80004,80004,80004,INCIDENTE,-23.628.240,-46.655.113,SÃO PAULO,OUTROS,OUTROS,SP,BRASIL,SBSP,26/03/2021,18:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79991,79991,79991,79991,79991,INCIDENTE,-22.755278°,-47.268056°,AMERICANA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SDAI,25/03/2021,17:35:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79994,79994,79994,79994,79994,INCIDENTE GRAVE,-1.246.388,-4.141.972,LENÇÓIS,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,BA,BRASIL,***,25/03/2021,20:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79992,79992,79992,79992,79992,ACIDENTE,-17.310.556,-49.024.722,PIRACANJUBA,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE NO SOLO,GO,BRASIL,***,23/03/2021,13:00:00,SIM,FINALIZADA,A-048/CENIPA/2021,SIM,2022-09-21,0,1,NÃO
79996,79996,79996,79996,79996,ACIDENTE,-2.217.833.333,-5.141.888.889,PRESIDENTE PRUDENTE,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,SP,BRASIL,SBDN,23/03/2021,17:35:00,SIM,ATIVA,A-049/CENIPA/2021,NÃO,NULL,0,1,SIM
79989,79989,79989,79989,79989,INCIDENTE GRAVE,-10.870.556,-61.846.667,JI-PARANÁ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RO,BRASIL,SBJI,22/03/2021,21:31:00,SIM,ATIVA,IG-047/CENIPA/2021,NÃO,NULL,0,1,NÃO
79990,79990,79990,79990,79990,INCIDENTE GRAVE,-9.940.278,-56.074.444,ALTA FLORESTA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MT,BRASIL,SWEN,22/03/2021,13:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79982,79982,79982,79982,79982,ACIDENTE,-24.869.048,-53.475.519,CASCAVEL,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,PR,BRASIL,***,20/03/2021,21:31:00,SIM,ATIVA,A-045/CENIPA/2021,NÃO,NULL,0,1,NÃO
79983,79983,79983,79983,79983,ACIDENTE,-282.828.874,-541.722.687,SANTO ÂNGELO,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,RS,BRASIL,SBNM,20/03/2021,11:25:00,SIM,FINALIZADA,A-046/CENIPA/2021,SIM,2022-08-05,1,1,SIM
79988,79988,79988,79988,79988,INCIDENTE,-22.810.000,-43.250.556,RIO DE JANEIRO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RJ,BRASIL,SBGL,20/03/2021,19:16:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79985,79985,79985,79985,79985,INCIDENTE,-2.362.611.111,-4.665.638.889,SÃO PAULO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SBSP,19/03/2021,02:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79999,79999,79999,79999,79999,ACIDENTE,3.426.111,-61.541.361,AMAJARI,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RR,BRASIL,***,18/03/2021,20:00:00,SIM,FINALIZADA,A-044/CENIPA/2021,SIM,2022-07-08,0,1,NÃO
80058,80058,80058,80058,80058,INCIDENTE,-198.425,-4.460.083.333.333,PARÁ DE MINAS,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO,MG,BRASIL,***,17/03/2021,14:18:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79979,79979,79979,79979,79979,INCIDENTE,-19.624.444.444,-4.397.194.444.444,BELO HORIZONTE,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE NO SOLO,MG,BRASIL,SBCF,16/03/2021,19:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79975,79975,79975,79975,79975,INCIDENTE,-3.041.111,-60.050.556,MANAUS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AM,BRASIL,SBEG,15/03/2021,16:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79977,79977,79977,79977,79977,ACIDENTE,-17.329.444,-56.593.611,POCONÉ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MT,BRASIL,***,15/03/2021,10:35:00,SIM,ATIVA,A-043/CENIPA/2021,NÃO,NULL,0,1,NÃO
