codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
79756,79756,79756,79756,79756,INCIDENTE GRAVE,-22.507.222,-54.364.167,VICENTINA,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,MS,BRASIL,***,31/12/2020,09:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79844,79844,79844,79844,79844,INCIDENTE,"-22,9875","-43,37",RIO DE JANEIRO,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RJ,BRASIL,SBJR,31/12/2020,13:24:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79757,79757,79757,79757,79757,INCIDENTE GRAVE,-10.804.722,-49.756.389,LAGOA DA CONFUSÃO,FALHA DO MOTOR NO SOLO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR NO SOLO,TO,BRASIL,***,30/12/2020,18:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79802,79802,79802,79802,79802,INCIDENTE,-22.81,-4.325.055.555.555,RIO DE JANEIRO,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,RJ,BRASIL,SBGL,30/12/2020,00:54:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79753,79753,79753,79753,79753,INCIDENTE GRAVE,-18.045.000,-49.966.944,GOIATUBA,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,GO,BRASIL,***,29/12/2020,12:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79755,79755,79755,79755,79755,ACIDENTE,-24.659.729,-52.289.648,MATO RICO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PR,BRASIL,***,29/12/2020,10:30:00,SIM,ATIVA,A-160/CENIPA/2020,NÃO,NULL,0,1,NÃO
79769,79769,79769,79769,79769,INCIDENTE GRAVE,-8.849.167,-69.266.389,MANOEL URBANO,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,AC,BRASIL,SIMB,29/12/2020,18:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79804,79804,79804,79804,79804,INCIDENTE,-230.069.444.444,-471.344.444.444,CAMPINAS,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,SP,BRASIL,SBKP,29/12/2020,19:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79754,79754,79754,79754,79754,INCIDENTE GRAVE,-12.194.444,-57.646.944,NOVA MARINGÁ,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,MT,BRASIL,***,28/12/2020,13:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79800,79800,79800,79800,79800,INCIDENTE,-23.506.667,-46.633.889,SÃO PAULO,CORTANTE DE VENTO / TEMPESTADE,CORTANTE DE VENTO / TEMPESTADE,SP,BRASIL,SBMT,28/12/2020,10:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79824,79824,79824,79824,79824,ACIDENTE,-192.125,-462.405.555.555,RIO PARANAÍBA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MG,BRASIL,SNRP,28/12/2020,17:00:00,SIM,ATIVA,A-159/CENIPA/2020,NÃO,NULL,0,1,NÃO
79751,79751,79751,79751,79751,ACIDENTE,\t-23.289475\t,\t-52.13363\t,PRESIDENTE CASTELO BRANCO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PR,BRASIL,SSXO,27/12/2020,12:30:00,SIM,ATIVA,A-158/CENIPA/2020,NÃO,NULL,0,1,SIM
79749,79749,79749,79749,79749,ACIDENTE,-146.472,-4.826.306,MARITUBA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PA,BRASIL,***,26/12/2020,12:05:00,SIM,ATIVA,A-157/CENIPA/2020,NÃO,NULL,0,1,NÃO
79748,79748,79748,79748,79748,ACIDENTE,-30.836.944,-55.069.722,SANTANA DO LIVRAMENTO,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM,RS,BRASIL,APUA,23/12/2020,13:30:00,SIM,FINALIZADA,A-156/CENIPA/2020,SIM,2022-04-12,1,1,SIM
79787,79787,79787,79787,79787,INCIDENTE,-3.775.833.333.333,-3.853.222.222.222,FORTALEZA,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,CE,BRASIL,SBFZ,23/12/2020,18:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79776,79776,79776,79776,79776,ACIDENTE,-18.883.611.111,-4.822.527.777.777,UBERLÂNDIA,REBOQUE DE PLANADOR,REBOQUE DE PLANADOR,MG,BRASIL,SBUL,22/12/2020,21:21:00,NÃO,ATIVA,A-155/CENIPA/2020,NÃO,NULL,0,1,SIM
79745,79745,79745,79745,79745,INCIDENTE,-536.777.777.777,-491.383.333.333,MARABÁ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PA,BRASIL,SBMA,21/12/2020,08:47:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79759,79759,79759,79759,79759,INCIDENTE,-2.999.388.888.888,-5.117.111.111.111,PORTO ALEGRE,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RS,BRASIL,SBPA,21/12/2020,23:14:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79766,79766,79766,79766,79766,INCIDENTE GRAVE,-21.7,-43.4,JUIZ DE FORA,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,MG,BRASIL,SBJF,21/12/2020,16:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79799,79799,79799,79799,79799,INCIDENTE,\t-28.50991\t,\t-51.25234\t,MUITOS CAPÕES,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RS,BRASIL,***,21/12/2020,13:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79746,79746,79746,79746,79746,INCIDENTE,-3.072.778,-60.021.111,MANAUS,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,AM,BRASIL,SWFN,20/12/2020,20:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79752,79752,79752,79752,79752,INCIDENTE,-1.284.611,-3.852.361,SALVADOR,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,BA,BRASIL,***,19/12/2020,15:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79785,79785,79785,79785,79785,INCIDENTE,-3.041.111.111.111,-6.005.055.555.555,MANAUS,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,AM,BRASIL,SBEG,19/12/2020,12:37:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79741,79741,79741,79741,79741,INCIDENTE,-1.985.194,-4.395.055,BELO HORIZONTE,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,MG,BRASIL,SBBH,18/12/2020,22:57:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79742,79742,79742,79742,79742,ACIDENTE,-17.760.556,-50.592.222,SANTA HELENA DE GOIÁS,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,GO,BRASIL,***,18/12/2020,14:00:00,SIM,ATIVA,A-153/CENIPA/2020,NÃO,NULL,0,1,NÃO
79743,79743,79743,79743,79743,ACIDENTE,-17.869.444,-49.837.778,GOIATUBA,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO,GO,BRASIL,***,18/12/2020,13:00:00,SIM,ATIVA,A-154/CENIPA/2020,NÃO,NULL,0,1,NÃO
79744,79744,79744,79744,79744,INCIDENTE,-196.244.444.444,-439.719.444.444,BELO HORIZONTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MG,BRASIL,SBCF,18/12/2020,02:34:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79737,79737,79737,79737,79737,INCIDENTE,-1.985.194,-4.395.055,BELO HORIZONTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MG,BRASIL,SBBH,17/12/2020,17:13:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79740,79740,79740,79740,79740,INCIDENTE,-95.172.222,-3.578.361,RIO LARGO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AL,BRASIL,SBMO,17/12/2020,14:26:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79738,79738,79738,79738,79738,INCIDENTE,-18.512.778,-49.318.056,ITUMBIARA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,GO,BRASIL,**NI,16/12/2020,20:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79729,79729,79729,79729,79729,ACIDENTE,-2.803.889,-48.935.833,TAILÂNDIA,INDETERMINADO,INDETERMINADO,PA,BRASIL,***,15/12/2020,20:00:00,SIM,FINALIZADA,A-152/CENIPA/2020,SIM,2021-12-30,0,1,NÃO
79723,79723,79723,79723,79723,ACIDENTE,-25.479.444,-49.155.556,SÃO JOSÉ DOS PINHAIS,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PR,BRASIL,SSUL,13/12/2020,16:15:00,SIM,FINALIZADA,A-151/CENIPA/2020,SIM,2022-07-08,0,1,NÃO
79726,79726,79726,79726,79726,INCIDENTE GRAVE,-1.990.916,-4.398.916,BELO HORIZONTE,COLISÃO COM AVE,COLISÃO COM AVE,MG,BRASIL,SBPR,13/12/2020,13:41:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79719,79719,79719,79719,79719,ACIDENTE,-21.375.278,-54.789.722,RIO BRILHANTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,MS,BRASIL,***,12/12/2020,18:00:00,SIM,ATIVA,A-150/CENIPA/2020,NÃO,NULL,0,1,NÃO
79722,79722,79722,79722,79722,INCIDENTE GRAVE,-1.948.861,-4.724.527,PERDIZES,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,MG,BRASIL,***,12/12/2020,17:22:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79718,79718,79718,79718,79718,INCIDENTE GRAVE,-23.509.174,-46.637.148,SÃO PAULO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SBMT,11/12/2020,13:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79724,79724,79724,79724,79724,ACIDENTE,-230.217.630,-445.276.677,ANGRA DOS REIS,POUSO LONGO,EXCURSÃO DE PISTA | POUSO LONGO,RJ,BRASIL,***,11/12/2020,21:15:00,SIM,ATIVA,A-149/CENIPA/2020,NÃO,NULL,0,1,NÃO
79716,79716,79716,79716,79716,INCIDENTE GRAVE,-22.223.056,-54.426.389,NÃO IDENTIFICADA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MS,BRASIL,***,09/12/2020,19:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79720,79720,79720,79720,79720,ACIDENTE,-30.605.556,-55.056.389,SANT'ANA DO LIVRAMENTO,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RS,BRASIL,***,09/12/2020,21:30:00,SIM,ATIVA,A-148/CENIPA/2020,NÃO,NULL,0,1,NÃO
79711,79711,79711,79711,79711,INCIDENTE,-871.361.111.111,-639.027.777.777,PORTO VELHO,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,RO,BRASIL,SBPV,08/12/2020,04:23:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79714,79714,79714,79714,79714,INCIDENTE,-24.308.333,-42.711.389,RIO DE JANEIRO,COLISÃO COM FAUNA,COLISÃO COM FAUNA,RJ,BRASIL,9PAA,08/12/2020,14:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79717,79717,79717,79717,79717,ACIDENTE,-11.383.056,-52.495.000,NÃO IDENTIFICADA,FUMAÇA NA CABINE,FOGO/FUMAÇA (SEM IMPACTO) | FUMAÇA NA CABINE,MT,BRASIL,***,08/12/2020,17:00:00,SIM,FINALIZADA,A-147/CENIPA/2020,SIM,2022-09-21,1,1,NÃO
79725,79725,79725,79725,79725,INCIDENTE,\t-23.330278\t,\t-51.136667\t,LONDRINA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PR,BRASIL,SBLO,08/12/2020,18:55:00,SIM,NULL,NULL,NÃO,NULL,0,1,NÃO
79712,79712,79712,79712,79712,INCIDENTE GRAVE,-927.361,-4.498.666,BOM JESUS,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,PI,BRASIL,***,06/12/2020,11:00:00,SIM,ATIVA,IG-145/CENIPA/2020,NÃO,NULL,0,1,SIM
79713,79713,79713,79713,79713,ACIDENTE,-33.176.944,-53.014.167,SANTA VITÓRIA DO PALMAR,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM,RS,BRASIL,***,06/12/2020,13:15:00,SIM,FINALIZADA,A-146/CENIPA/2020,SIM,2021-07-08,3,1,NÃO
79707,79707,79707,79707,79707,INCIDENTE,-22.81,-432.505.555.555,RIO DE JANEIRO,POUSO LONGO,EXCURSÃO DE PISTA | POUSO LONGO,RJ,BRASIL,SBRJ,05/12/2020,12:25:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79705,79705,79705,79705,79705,INCIDENTE GRAVE,-23.483.056,-47.486.389,SOROCABA,CONTATO ANORMAL COM A PISTAA,CONTATO ANORMAL COM A PISTA |,SP,BRASIL,SDCO,04/12/2020,15:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79739,79739,79739,79739,79739,INCIDENTE GRAVE,-2.362.611.111.111,-4.665.638.888.888,SÃO PAULO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SBSP,03/12/2020,14:42:00,SIM,ATIVA,IG-144/CENIPA/2020,NÃO,NULL,0,2,NÃO
79701,79701,79701,79701,79701,ACIDENTE,-25.386.944,-49.003.611,QUATRO BARRAS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PR,BRASIL,***,02/12/2020,16:35:00,SIM,ATIVA,A-143/CENIPA/2020,NÃO,NULL,0,1,NÃO
79702,79702,79702,79702,79702,INCIDENTE,-22.81,-432.505.555.555,RIO DE JANEIRO,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,RJ,BRASIL,SBGL,02/12/2020,16:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79750,79750,79750,79750,79750,INCIDENTE,-16.625.556,-49.349.444,GOIÂNIA,AERONAVE ATINGIDA POR OBJETO,OUTROS | AERONAVE ATINGIDA POR OBJETO,GO,BRASIL,SBNV,01/12/2020,11:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79697,79697,79697,79697,79697,ACIDENTE,-17.473.611,-57.450.556,POCONÉ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MT,BRASIL,***,30/11/2020,18:00:00,NÃO,ATIVA,A-142/CENIPA/2020,NÃO,NULL,0,1,NÃO
79699,79699,79699,79699,79699,INCIDENTE,-234.355.555.555,-464.730.555.555,GUARULHOS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SBGR,30/11/2020,17:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79696,79696,79696,79696,79696,INCIDENTE GRAVE,-18.368.333,-50.426.111,QUIRINÓPOLIS,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,GO,BRASIL,***,29/11/2020,10:00:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79692,79692,79692,79692,79692,ACIDENTE,-21.148.611,-48.988.056,CATANDUVA,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,SP,BRASIL,SDCD,28/11/2020,12:50:00,SIM,FINALIZADA,A-140/CENIPA/2020,SIM,2021-07-21,1,1,SIM
79703,79703,79703,79703,79703,INCIDENTE,-714.833.333.333,-349.505.555.555,JOÃO PESSOA,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,PB,BRASIL,SBJP,28/11/2020,16:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79691,79691,79691,79691,79691,INCIDENTE GRAVE,-198.519,-439.505,BELO HORIZONTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MG,BRASIL,SBBH,26/11/2020,20:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79694,79694,79694,79694,79694,INCIDENTE,-158.711.111.111,-479.186.111.111,BRASÍLIA,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,DF,BRASIL,SBBR,26/11/2020,10:28:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79688,79688,79688,79688,79688,INCIDENTE,-451.905,-182.250,TRÊS MARIAS,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA,MG,BRASIL,SNAS,25/11/2020,15:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79704,79704,79704,79704,79704,INCIDENTE,-22.81,-432.505.555.555,RIO DE JANEIRO,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,RJ,BRASIL,SBGL,25/11/2020,13:07:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79690,79690,79690,79690,79690,INCIDENTE GRAVE,-10.182.778,-48.545.833,PORTO NACIONAL,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,TO,BRASIL,SWEJ,24/11/2020,20:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79709,79709,79709,79709,79709,INCIDENTE,-304.111.111.111,-600.505.555.555,MANAUS,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,AM,BRASIL,SBEG,24/11/2020,01:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79689,79689,79689,79689,79689,INCIDENTE,-12.588.056,-52.090.833,QUERÊNCIA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MT,BRASIL,**NI,23/11/2020,16:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79698,79698,79698,79698,79698,INCIDENTE,-951.722.222.222,-357.836.111.111,MACEIÓ,ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO,AL,BRASIL,SBMO,23/11/2020,10:35:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79706,79706,79706,79706,79706,INCIDENTE,1.990.916.667,4.398.916.667,BELO HORIZONTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MG,BRASIL,SBPR,23/11/2020,14:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79700,79700,79700,79700,79700,INCIDENTE,-158.711.111.111,-479.186.111.111,BRASÍLIA,FALHA OU MAU FUNCIONAMENTO DO MOTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,DF,BRASIL,SBBR,20/11/2020,00:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79685,79685,79685,79685,79685,ACIDENTE,-2.523.568,-47.518.133,IPIXUNA DO PARÁ,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,PA,BRASIL,**NI,19/11/2020,15:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79687,79687,79687,79687,79687,INCIDENTE,-4.242.222,-56.000.833,ALTAMIRA,PANE SECA,COMBUSTÍVEL | PANE SECA,PA,BRASIL,SBIH,19/11/2020,17:26:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79679,79679,79679,79679,79679,INCIDENTE,-234.355.555.555,-464.730.555.555,GUARULHOS,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,SBGR,17/11/2020,16:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79684,79684,79684,79684,79684,INCIDENTE,\t-29.994722\t,\t-51.171111\t,PORTO ALEGRE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,RS,BRASIL,SBPA,17/11/2020,20:18:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79730,79730,79730,79730,79730,INCIDENTE,-2.343.555.555.555,-4.647.305.555.555,SÃO PAULO,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,SP,BRASIL,***,17/11/2020,16:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79672,79672,79672,79672,79672,INCIDENTE,-784.444.444,-3.489.138.889,IGARASSU,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,PE,BRASIL,SIFC,16/11/2020,10:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79678,79678,79678,79678,79678,ACIDENTE,-14.050.556,-60.344.722,VILA BELA DA SANTÍSSIMA TRINDADE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,MT,BRASIL,***,16/11/2020,14:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79683,79683,79683,79683,79683,INCIDENTE,-7.599.444,-72.769.444,CRUZEIRO DO SUL,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,AC,BRASIL,SBCZ,16/11/2020,22:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79673,79673,79673,79673,79673,INCIDENTE,-22.81,-4.325.055.555.555,RIO DE JANEIRO,FOGO EM VOO,FOGO/FUMAÇA (SEM IMPACTO) | FOGO EM VOO,RJ,BRASIL,SBGL,15/11/2020,22:52:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79680,79680,79680,79680,79680,INCIDENTE,-27.670.277.777,-485.525,FLORIANÓPOLIS,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SC,BRASIL,SBFL,15/11/2020,01:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79668,79668,79668,79668,79668,INCIDENTE,-258.527.777.777,-442.341.666.666,SÃO LUÍS,FALHA DO MOTOR NO SOLO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR NO SOLO,MA,BRASIL,SBSL,14/11/2020,12:12:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79669,79669,79669,79669,79669,ACIDENTE,-22.627.916,-47.834.251,SÃO PEDRO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,***,14/11/2020,14:20:00,SIM,FINALIZADA,A-138/CENIPA/2020,NÃO,NULL,0,1,NÃO
79670,79670,79670,79670,79670,INCIDENTE,-1.643.805.556,-3.908.388.889,PORTO SEGURO,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO,BA,BRASIL,SBPS,14/11/2020,23:16:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79671,79671,79671,79671,79671,ACIDENTE,\t-25.490278\t,\t-54.280278\t,SÃO MIGUEL DO IGUAÇU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PR,BRASIL,***,14/11/2020,12:40:00,SIM,FINALIZADA,A-139/CENIPA/2020,SIM,2021-07-08,0,1,NÃO
79674,79674,79674,79674,79674,INCIDENTE,-22.81,-432.505.555.555,RIO DE JANEIRO,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,RJ,BRASIL,SBGL,13/11/2020,06:39:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79666,79666,79666,79666,79666,INCIDENTE,-1.380.277.777.777,-4.847.619.444.444,BELÉM,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,PA,BRASIL,SBBE,12/11/2020,19:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
